,dishes_name,emp_id
7873, 北冰洋汽水 ,1567
7874,香辣腐乳炒虾,1080
7875,姜葱炒花蟹,1080
7876,麻辣小龙虾,1080
7877,避风塘炒蟹,1080
7878,红酒炖羊肉,1080
7879,牛尾汤,1080
7880,党参黄芪炖牛尾,1080
7881,美妙绝伦之白莲花,1080
7882,酸辣藕丁,1080
7883,张裕葡萄酒张裕赤霞珠干红,1080
7884,炝炒大白菜,1080
7885,五色糯米饭(七色),1080
7886,桂圆肉红豆八宝饭,1080
7887,香烤牛排,1158
7888,党参黄芪炖牛尾,1158
7889,小炒羊腰,1158
7890,芹菜炒腰花,1158
7891,南瓜芝士包,1158
7892,香菇鸡肉粥,1158
7893,大蒜苋菜,1158
7894,麻辣小龙虾,1542
7895,蒜香辣花甲,1542
7896,糖醋蕃茄溜青花,1542
7898,泡椒凤爪,1542
7899,白胡椒胡萝卜羊肉汤,1542
7900,花蛤蒸蛋,1191
7901,油焖麻辣虾,1191
7902,辣炒花蛤,1191
7903,桂圆枸杞鸽子汤,1191
7904,五香酱驴肉,1191
7905,孜然羊排,1191
7906,凉拌菠菜,1191
7907,西瓜胡萝卜沙拉,1191
7908,五彩藕苗,1191
7909,凉拌萝卜丝,1191
7910,五彩豆,1191
7911,番茄有机花菜,1191
7912,法国波尔多AOC干红葡萄酒原,1191
7913,52度泸州老窖 ,1191
7914,蛋挞,1191
7915,黑米恋上葡萄,1191
7916,五色糯米饭(七色),1191
7917,小米南瓜粥,1191
7918,清爽拌凉面,1191
7919,香辣爆羊肝,1191
7920,葱姜炒蟹,1211
7921,剁椒鱼头,1211
7922,五彩藕苗,1211
7923,凉拌菠菜,1211
7924,红酒土豆烧鸭腿,1211
7925,谷稻小庄 ,1211
7926,一品香酥藕,1211
7927,牛肉鸡蛋肠粉,1211
7928,张裕葡萄酒张裕赤霞珠干红,1211
7929,五色糯米饭(七色),1211
7930,豌豆薯仔猪骨汤,1211
7931,清蒸海鱼,1092
7932,芝士烩波士顿龙虾,1092
7933,辣炒鱿鱼,1092
7934,番茄炖牛腩,1092
7935,蒙古烤羊腿,1092
7936,番茄蛋汤,1092
7937,爆炒鸡翅,1092
7938,自制猪肉脯,1092
7939,青炒扁豆,1092
7940,冬瓜炒苦瓜,1092
7941,木须豌豆,1092
7942,番茄有机花菜,1092
7943,糖醋蕃茄溜青花,1092
7944,美妙绝伦之白莲花,1092
7945,53度茅台,1092
7946,凉拌蒜蓉西兰花,1092
7947,路易拉菲红酒干红,1092
7949,五色糯米饭(七色),1092
7950,芝士烩波士顿龙虾,1263
7951,香酥两吃大虾,1263
7952,麻辣小龙虾,1263
7953,香辣腐乳炒虾,1263
7954,水煮鱼,1263
7955,培根紫菜卷,1263
7956,青炒扁豆,1263
7957,肉丁茄子,1263
7958,番茄有机花菜,1263
7959,核桃葡萄干土司,1263
7960,哈尔滨啤酒罐装,1263
7961,广式虾仁肠粉,1263
7962,牛肉鸡蛋肠粉,1263
7963,紫薯面包卷,1263
7965,辣炒鱿鱼,1008
7966,麻辣小龙虾,1008
7967,盘蟹蒸蛋,1008
7968,水煮鱼,1008
7969,孜然羊排,1008
7970,干锅田鸡,1008
7971,香烤牛排,1008
7972,香辣爆羊肝,1008
7973,糖醋蕃茄溜青花,1008
7974,凉拌菠菜,1008
7975,炝炒大白菜,1008
7976,葱油凉拌藕片,1008
7977,番茄有机花菜,1008
7978,凉拌蒜蓉西兰花,1008
7979,酸辣藕丁,1008
7980,拌土豆丝,1008
7981,五色糯米饭(七色),1008
7982,黑米恋上葡萄,1008
7983,53度茅台,1008
7984,小米南瓜粥,1008
7985,清爽拌凉面,1008
7986,蛋挞,1008
7987,清蒸蝶鱼,1363
7988,盘蟹蒸蛋,1363
7989,芝士烩波士顿龙虾,1363
7990,焖猪手,1363
7991,白斩鸡,1363
7992,倒立蒸梭子蟹,1363
7993,桂圆枸杞鸽子汤,1363
7994,干锅田鸡,1363
7996,葱油凉拌藕片,1363
7997,酸辣藕丁,1363
7998,凉拌菠菜,1363
7999,番茄炖秋葵,1363
8000,意文柠檬汁 ,1363
8001,清蒸海鱼,1422
8002,肉丁茄子,1422
8003,干锅田鸡,1422
8004,白斩鸡,1422
8005,谷稻小庄 ,1422
8006,香菇鹌鹑蛋,1422
8007,爆炒猪肝,1422
8008,拌土豆丝,1422
8009,牛尾汤,1422
8011,凉拌菠菜,1422
8012,酸辣藕丁,1422
8013,爆炒鸡翅,1422
8014,照烧鸡腿,1422
8015,香辣腐乳炒虾,1142
8016,香酥两吃大虾,1142
8017,辣炒田螺,1142
8018,芝麻烤紫菜,1142
8019,凉拌海带豆芽紫菜,1142
8020,香烤牛排,1142
8021,西瓜胡萝卜沙拉,1142
8022,蒙古烤羊腿,1142
8023,凉拌萝卜丝,1142
8024,拌土豆丝,1142
8025,谷稻小庄 ,1142
8026,意文柠檬汁 ,1142
8027,一品香酥藕,1142
8028,蛋挞,1142
8030,黑米恋上葡萄,1142
8031,五色糯米饭(七色),1142
8032,超人气广式肠粉,1142
8033,广式虾仁肠粉,1142
8034,孜然羊排,1142
8035,爆炒双丝,1142
8036,五香酱驴肉,1142
8037,香辣爆羊肝,1142
8038,辣炒海带丝,1012
8039,桂圆枸杞鸽子汤,1012
8040,泡椒凤爪,1012
8041,白斩鸡,1012
8042,自制猪肉脯,1012
8043,五色糯米饭(七色),1012
8044,鸡蛋、肉末肠粉,1012
8045,芝士烩波士顿龙虾,1143
8046,快炒黄鳝,1143
8047,五香酱驴肉,1143
8048,干锅田鸡,1143
8049,蒙古烤羊腿,1143
8050,美妙绝伦之白莲花,1143
8051,冬瓜炒苦瓜,1143
8052,黄花菜炒木耳,1143
8054,鸡蛋、肉末肠粉,1143
8055,牛肉鸡蛋肠粉,1143
8056,香辣腐乳炒虾,1150
8057,香酥两吃大虾,1150
8058,拌土豆丝,1150
8059,香菇鹌鹑蛋,1150
8060,西瓜胡萝卜沙拉,1150
8061,凉拌蒜蓉西兰花,1150
8062,焖猪手,1150
8063,牛尾汤,1150
8064,纸杯蛋糕,1150
8065,爆炒猪肝,1150
8066,核桃葡萄干土司,1150
8067,香菇鸡肉粥,1150
8068,紫薯面包卷,1150
8069,南瓜芝士包,1150
8070,小米南瓜粥,1150
8071,酸辣汤面,1150
8072,宝宝版牛肉肠粉,1150
8073,打卤面,1150
8074,法国波尔多AOC干红葡萄酒原,1150
8075,香酥两吃大虾,1446
8076,芝士烩波士顿龙虾,1446
8077,凉拌海带豆芽紫菜,1446
8078,爆炒鸡翅,1446
8079,培根紫菜卷,1446
8080,油焖麻辣虾,1446
8081,白斩鸡,1446
8082,凉拌蒜蓉西兰花,1446
8083,炝炒大白菜,1446
8084,黄花菜炒木耳,1446
8085,法国波尔多AOC干红葡萄酒原,1446
8087,芝士烩波士顿龙虾,1029
8088,独家薄荷鲜虾牛肉卷,1029
8089,红酒炖羊肉,1029
8090,拌土豆丝,1029
8091, 北冰洋汽水 ,1029
8092,超人气广式肠粉,1029
8093,芝士烩波士顿龙虾,1153
8094,香辣腐乳炒虾,1153
8095,孜然羊排,1153
8097,拌土豆丝,1153
8098,水煮鱼,1155
8099,凉拌菠菜,1155
8100,清炒菊花菜,1155
8101,自制猪肉脯,1155
8103,辣炒鱿鱼,1157
8104,孜然羊排,1157
8106,清蒸蝶鱼,1447
8107,香酥两吃大虾,1447
8108,焖猪手,1447
8109,白胡椒胡萝卜羊肉汤,1447
8110,凉拌菠菜,1447
8111,美妙绝伦之白莲花,1447
8112,纸杯蛋糕,1447
8113,葡萄奶酥(超酥香的饼干),1447
8115,香菇鹌鹑蛋,1447
8116,孜然羊排,1447
8117,避风塘炒蟹,1447
8118,白斩鸡,1537
8119,番茄蛋汤,1537
8120,孜然羊排,1537
8121,番茄炖秋葵,1537
8122,拌土豆丝,1537
8123,意文柠檬汁 ,1537
8124,葡萄奶酥(超酥香的饼干),1537
8126,泡椒凤爪,1162
8127,培根花菜,1162
8128,水煮鱼,1162
8129,蒙古烤羊腿,1162
8130,清蒸海鱼,1162
8131,蓝带啤酒罐装,1162
8132,凉拌菠菜,1162
8133,南瓜枸杞小饼干,1162
8134,蒜香包,1162
8136,爆炒猪肝,1162
8137,香菇鸡肉粥,1162
8138,酸辣藕丁,1162
8139,番茄炖牛腩,1162
8140,豌豆薯仔猪骨汤,1162
8141,孜然羊排,1162
8142,咖啡奶香面包,1162
8143,老式面包,1162
8144,清爽拌凉面,1162
8145,水煮鱼,1163
8146,爆炒鸡翅,1163
8147,玉竹南北杏鸭腿汤,1163
8148,蒜香包,1163
8149,黄尾袋鼠西拉子红葡萄酒,1163
8150,大蒜苋菜,1163
8151,木须豌豆,1163
8152,清爽拌凉面,1163
8153,桂圆肉红豆八宝饭,1163
8154,爆炒鳝碌,1163
8155,培根紫菜卷,1163
8156,香辣腐乳炒虾,1164
8157,芝士烩波士顿龙虾,1164
8158,盘蟹蒸蛋,1164
8159,香酥两吃大虾,1164
8160,蒜香辣花甲,1164
8161,辣炒海带丝,1164
8162,照烧鸡腿,1164
8163,焖猪手,1164
8164,爆炒鸡翅,1164
8165,孜然羊排,1164
8166,葱油凉拌藕片,1164
8167,香菇鹌鹑蛋,1164
8168,西瓜胡萝卜沙拉,1164
8169,凉拌萝卜丝,1164
8170,番茄炖秋葵,1164
8171,53度茅台,1164
8172,38度剑南春 ,1164
8173,不加一滴油的酸奶蛋糕,1164
8174,大理石奶油蛋糕,1164
8175,南瓜枸杞小饼干,1164
8176,纸杯蛋糕,1164
8177,桂圆肉红豆八宝饭,1164
8178,百里香奶油烤红酒牛肉,1164
8179,冰镇花螺,1164
8180,香酥两吃大虾,1214
8181,避风塘炒蟹,1214
8182,培根紫菜卷,1214
8183,芝麻烤紫菜,1214
8184,香烤牛排,1214
8185,香辣爆羊肝,1214
8186,爆炒双丝,1214
8187,蛋挞,1214
8188,纸杯蛋糕,1214
8189,五色糯米饭(七色),1214
8190,法国波尔多AOC干红葡萄酒原,1214
8191,西瓜胡萝卜沙拉,1214
8192,凉拌菠菜,1214
8193,蒙古烤羊腿,1214
8194,黑米恋上葡萄,1214
8195,一品香酥藕,1214
8196,南瓜芝士包,1214
8197,美妙绝伦之白莲花,1214
8198,五香酱驴肉,1214
8199,蒙古烤羊腿,1548
8200,西瓜胡萝卜沙拉,1548
8201,美妙绝伦之白莲花,1548
8202,意文柠檬汁 ,1548
8203,纸杯蛋糕,1548
8204,山药养生粥,1548
8205,蛋挞,1548
8206,冰糖红豆薏米粥,1548
8208,剁椒鱼头,1146
8209,蒜香辣花甲,1146
8210,芹菜炒腰花,1146
8211,啤酒鸭,1146
8212,番茄蛋汤,1146
8213,五香酱驴肉,1146
8214,五色糯米饭(七色),1146
8215,麻辣小龙虾,1100
8216,西瓜胡萝卜沙拉,1100
8217,糖醋蕃茄溜青花,1100
8219,蛋挞,1100
8220,芝士烩波士顿龙虾,1373
8221,蒜香辣花甲,1373
8223,党参黄芪炖牛尾,1373
8224,芝士烩波士顿龙虾,1016
8225,香烤牛排,1016
8226,糖醋蕃茄溜青花,1016
8227,西瓜胡萝卜沙拉,1016
8228,凉拌蒜蓉西兰花,1016
8229,爆炒双丝,1016
8230,蛋挞,1016
8231,五色糯米饭(七色),1016
8232,黑米恋上葡萄,1016
8233,清爽拌凉面,1016
8234,辣炒花蛤,1016
8235,凉拌萝卜丝,1016
8236,拌土豆丝,1016
8237,小炒羊腰,1152
8238,番茄炖秋葵,1152
8239,酸辣藕丁,1152
8240, 北冰洋汽水 ,1152
8242,芝士烩波士顿龙虾,1541
8243,黄尾袋鼠西拉子红葡萄酒,1541
8244,金玉良缘,1541
8245,葱油凉拌藕片,1541
8246,香菇鹌鹑蛋,1541
8247,孜然羊排,1541
8248,白胡椒胡萝卜羊肉汤,1541
8249,剁椒鱼头,1541
8250,五色糯米饭(七色),1541
8251,番茄炖牛腩,1541
8252,独家薄荷鲜虾牛肉卷,1541
8253,清炒菊花菜,1541
8254,糖醋蕃茄溜青花,1541
8255,培根花菜,1541
8256,麻辣小龙虾,1554
8257,蒜香辣花甲,1554
8258,辣炒海带丝,1554
8259,芝麻烤紫菜,1554
8260,白胡椒胡萝卜羊肉汤,1554
8262,水煮鱼,1128
8263,番茄甘蓝,1128
8264,凉拌萝卜丝,1128
8265,意文柠檬汁 ,1128
8267,芝士烩波士顿龙虾,1351
8268,花蛤蒸蛋,1351
8269,辣炒鱿鱼,1351
8270,独家薄荷鲜虾牛肉卷,1351
8271,葱姜炒蟹,1351
8272,孜然羊排,1351
8273,糖醋蕃茄溜青花,1351
8274,番茄有机花菜,1351
8275,炝炒大白菜,1351
8276,爆炒双丝,1351
8277,西瓜胡萝卜沙拉,1351
8278,香菇鹌鹑蛋,1351
8279,凉拌蒜蓉西兰花,1351
8280,53度茅台,1351
8281,肉丁茄子,1351
8282,法国波尔多AOC干红葡萄酒原,1351
8283,五色糯米饭(七色),1351
8284,黑米恋上葡萄,1351
8285,辣炒鱿鱼,1414
8286,白胡椒胡萝卜羊肉汤,1414
8287,香烤牛排,1414
8288,啤酒鸭,1414
8289,五香酱驴肉,1414
8290,炝炒大白菜,1414
8291,大蒜苋菜,1414
8292,美妙绝伦之白莲花,1414
8293,凉拌蒜蓉西兰花,1414
8294,拌土豆丝,1414
8295,清炒菊花菜,1414
8296,农夫山泉NFC果汁100%橙汁,1414
8297,番茄甘蓝,1414
8298,爆炒双丝,1414
8299,肉丁茄子,1414
8300,青炒扁豆,1414
8302,芝士烩波士顿龙虾,1461
8303,香酥两吃大虾,1461
8304,姜葱炒花蟹,1461
8305,番茄甘蓝,1461
8306,拌土豆丝,1461
8307,凉拌萝卜丝,1461
8308,不加一滴油的酸奶蛋糕,1461
8309,张裕葡萄酒张裕赤霞珠干红,1461
8310,蛋挞,1461
8311,大理石奶油蛋糕,1461
8312,核桃葡萄干土司,1461
8314,五色糯米饭(七色),1461
8315,冰糖红豆薏米粥,1461
8316,番茄炖牛腩,1461
8317,红酒炖羊肉,1461
8318,辣炒鱿鱼,1604
8319,清蒸海鱼,1604
8320,蒜香辣花甲,1604
8321,水煮鱼,1604
8322,泡椒凤爪,1604
8323,蒙古烤羊腿,1604
8324,培根紫菜卷,1604
8325,照烧鸡腿,1604
8326,爆炒鸡翅,1604
8327,葱油凉拌藕片,1604
8328,番茄甘蓝,1604
8329,番茄有机花菜,1604
8330,爆炒双丝,1604
8331,青炒扁豆,1604
8332,肉丁茄子,1604
8333,谷稻小庄 ,1604
8334,意文柠檬汁 ,1604
8335,农夫山泉NFC果汁100%橙汁,1604
8336,咖啡奶香面包,1604
8337,蒜香包,1604
8338,冰糖红豆薏米粥,1604
8340,酸辣汤面,1604
8341,辣炒花蛤,1097
8342,凉拌蒜蓉西兰花,1097
8343,糖醋蕃茄溜青花,1097
8344,爆炒鸡翅,1097
8345,蛋挞,1097
8347,清爽拌凉面,1097
8348,芝士烩波士顿龙虾,1130
8349,香辣腐乳炒虾,1130
8350,爆炒双丝,1130
8352,百威啤酒罐装,1130
8353,西瓜胡萝卜沙拉,1130
8354,香辣腐乳炒虾,1120
8355,盘蟹蒸蛋,1120
8356,辣炒鱿鱼,1120
8357,清蒸海鱼,1120
8358,自制猪肉脯,1120
8359,香烤牛排,1120
8360,法国波尔多AOC干红葡萄酒原,1120
8361,黄花菜炒木耳,1120
8362,南瓜枸杞小饼干,1120
8363,凉拌菠菜,1120
8364,冬瓜炒苦瓜,1120
8366,芝士烩波士顿龙虾,1172
8367,花蛤蒸蛋,1172
8368,清蒸海鱼,1172
8369,独家薄荷鲜虾牛肉卷,1172
8370,孜然羊排,1172
8371,西瓜胡萝卜沙拉,1172
8372,拌土豆丝,1172
8373,炝炒大白菜,1172
8374,香菇鹌鹑蛋,1172
8375,凉拌菠菜,1172
8376,凉拌蒜蓉西兰花,1172
8377,糖醋蕃茄溜青花,1172
8378,番茄有机花菜,1172
8379,53度茅台,1172
8381,土豆西红柿汤面,1172
8382,香酥两吃大虾,1489
8383,番茄炖牛腩,1489
8384,麻辣小龙虾,1489
8385,焖猪手,1489
8386,豌豆薯仔猪骨汤,1489
8387,培根花菜,1489
8388,芹菜炒腰花,1489
8389,番茄有机花菜,1489
8390,黄花菜炒木耳,1489
8391,木须豌豆,1489
8392,青岛啤酒罐装,1489
8393,长城窖酿解百纳红酒干红葡萄酒,1489
8394,清炒菊花菜,1489
8395,蒜香包,1489
8396,一品香酥藕,1489
8397,老式面包,1489
8398,南瓜芝士包,1489
8399,小米南瓜粥,1489
8400,鱼香肉丝拌面,1489
8401,清爽拌凉面,1489
8402,土豆西红柿汤面,1489
8403,避风塘炒蟹,1075
8404,香酥两吃大虾,1075
8405,香烤牛排,1075
8406,独家薄荷鲜虾牛肉卷,1075
8407,西瓜胡萝卜沙拉,1075
8408,凉拌萝卜丝,1075
8409,五彩藕苗,1075
8410,谷稻小庄 ,1075
8412,纸杯蛋糕,1075
8413,农夫山泉NFC果汁100%橙汁,1075
8414,冰糖红豆薏米粥,1075
8415,豌豆薯仔猪骨汤,1075
8416,芝士烩波士顿龙虾,1088
8417,清蒸蝶鱼,1088
8418,蒙古烤羊腿,1088
8419,芹菜炒腰花,1088
8420,倒立蒸梭子蟹,1088
8421,番茄甘蓝,1088
8422,辣炒鱿鱼,1088
8423,爆炒双丝,1088
8424,独家薄荷鲜虾牛肉卷,1088
8425,香辣爆羊肝,1088
8426,拌土豆丝,1088
8427,番茄有机花菜,1088
8428,凉拌菠菜,1088
8429,糖醋蕃茄溜青花,1088
8430,西瓜胡萝卜沙拉,1088
8431,凉拌蒜蓉西兰花,1088
8432,53度茅台,1088
8433,清爽拌凉面,1088
8434,五色糯米饭(七色),1088
8435,小米南瓜粥,1088
8436,牛肉鸡蛋肠粉,1088
8437,香酥两吃大虾,1119
8438,姜葱炒花蟹,1119
8439,辣炒鱿鱼,1119
8440,红酒土豆烧鸭腿,1119
8441,香辣爆羊肝,1119
8442,桂圆枸杞鸽子汤,1119
8443,啤酒鸭,1119
8444,糖醋蕃茄溜青花,1119
8445,番茄有机花菜,1119
8446,冬瓜炒苦瓜,1119
8447,青炒扁豆,1119
8448,谷稻小庄 ,1119
8449,不加一滴油的酸奶蛋糕,1119
8450,葡萄奶酥(超酥香的饼干),1119
8451, 42度海之蓝,1119
8452,黄尾袋鼠西拉子红葡萄酒,1119
8453,核桃葡萄干土司,1119
8455,清蒸蝶鱼,1078
8456,避风塘炒蟹,1078
8457,爆炒猪肝,1078
8458,辣炒田螺,1078
8459,重庆特色油烧兔,1078
8460,木须豌豆,1078
8461,干锅田鸡,1078
8462,凉拌菠菜,1078
8463,金玉良缘,1078
8464,冬瓜炒苦瓜,1078
8465,张裕葡萄酒张裕赤霞珠干红,1078
8466,蛋挞,1078
8467,谷稻小庄 ,1078
8468,38度剑南春 ,1078
8469,葡萄奶酥(超酥香的饼干),1078
8470,牛奶卷,1078
8471,老式面包,1078
8473,超人气广式肠粉,1078
8474,香菇鸡肉粥,1078
8475,山药养生粥,1078
8476,油焖麻辣虾,1141
8478,凉拌萝卜丝,1141
8479,白胡椒胡萝卜羊肉汤,1141
8480,香酥两吃大虾,1147
8481,香菇鹌鹑蛋,1147
8482,番茄甘蓝,1147
8483,美妙绝伦之白莲花,1147
8484,凉拌菠菜,1147
8485,牛尾汤,1147
8486,意文柠檬汁 ,1147
8487,水煮鱼,1147
8488,盘蟹蒸蛋,1147
8489,五色糯米饭(七色),1147
8490,肉丁茄子,1147
8491,杭椒鸡珍,1147
8492,爆炒鸡翅,1147
8493,自制猪肉脯,1147
8494,超人气广式肠粉,1147
8495,打卤面,1147
8496,香菇鸡肉粥,1147
8497,避风塘炒蟹,1147
8498,香辣腐乳炒虾,1548
8499,盘蟹蒸蛋,1548
8500,白胡椒胡萝卜羊肉汤,1548
8501,五彩藕苗,1548
8502,大蒜苋菜,1548
8503,农夫山泉NFC果汁100%橙汁,1548
8504,蒜香包,1548
8505, 北冰洋汽水 ,1548
8506,南瓜芝士包,1548
8507,山药养生粥,1548
8508,皮蛋瘦肉粥,1548
8509,辣炒田螺,1548
8510,焖猪手,1548
8511,姜葱炒花蟹,1131
8512,大蒜苋菜,1131
8513,酸辣藕丁,1131
8514,凉拌菠菜,1131
8515,白斩鸡,1131
8516,紫薯面包卷,1131
8517,黄尾袋鼠西拉子红葡萄酒,1131
8518,泡椒凤爪,1131
8519,蒙古烤羊腿,1131
8520,不加一滴油的酸奶蛋糕,1131
8521,白胡椒胡萝卜羊肉汤,1131
8522,爆炒猪肝,1131
8523,照烧鸡腿,1131
8524,芹菜炒腰花,1131
8525,焖猪手,1131
8526,香酥两吃大虾,1588
8527,葱油凉拌藕片,1588
8528,美妙绝伦之白莲花,1588
8530,盘蟹蒸蛋,1147
8531,香辣腐乳炒虾,1147
8532,豌豆薯仔猪骨汤,1147
8533,美妙绝伦之白莲花,1147
8534,香烤牛排,1147
8535,大蒜苋菜,1147
8536,番茄炖秋葵,1147
8537,葡萄奶酥(超酥香的饼干),1147
8538,核桃葡萄干土司,1147
8539,路易拉菲红酒干红,1147
8541,牛肉鸡蛋肠粉,1147
8542,水煮鱼,1147
8543,水煮鱼,1170
8544,辣炒田螺,1170
8545,麻辣小龙虾,1170
8546,番茄炖牛腩,1170
8547,泡椒凤爪,1170
8548,焖猪手,1170
8549,拌土豆丝,1170
8550,五彩藕苗,1170
8551,金玉良缘,1170
8552,黄花菜炒木耳,1170
8553,爆炒双丝,1170
8554,谷稻小庄 ,1170
8555,酸辣藕丁,1170
8556,番茄有机花菜,1170
8557,52度泸州老窖 ,1170
8559,麻辣小龙虾,1121
8560,水煮鱼,1121
8561,剁椒鱼头,1121
8562,蒙古烤羊腿,1121
8563,红酒炖羊肉,1121
8564,清炒菊花菜,1121
8565,培根花菜,1121
8566,张裕葡萄酒张裕赤霞珠干红,1121
8567,紫薯面包卷,1121
8569,蒜蓉生蚝,1128
8570,焖猪手,1128
8571,炝炒大白菜,1128
8572,谷稻小庄 ,1128
8573,蛋挞,1128
8575,芝士烩波士顿龙虾,1149
8576,番茄炖牛腩,1149
8577,香辣腐乳炒虾,1149
8578,党参黄芪炖牛尾,1149
8579,西瓜胡萝卜沙拉,1149
8580,50度古井贡酒,1149
8581,金玉良缘,1149
8582,纸杯蛋糕,1149
8584,白胡椒胡萝卜羊肉汤,1234
8585,白斩鸡,1234
8586,蒜香辣花甲,1234
8588,麻辣小龙虾,1234
8589,姜葱炒花蟹,1234
8590,清蒸蝶鱼,1234
8591,蒜香辣花甲,1122
8593,白胡椒胡萝卜羊肉汤,1122
8594,蛋挞,1122
8595,香辣腐乳炒虾,1122
8596,一品香酥藕,1122
8597,香酥两吃大虾,1313
8598,姜葱炒花蟹,1313
8599,油焖麻辣虾,1313
8600,杭椒鸡珍,1313
8601,孜然羊排,1313
8602,香烤牛排,1313
8603,西瓜胡萝卜沙拉,1313
8604,38度剑南春 ,1313
8605,蛋挞,1313
8607,纸杯蛋糕,1313
8608,冰糖红豆薏米粥,1313
8610,爆炒双丝,1313
8611,酸辣藕丁,1313
8612,香辣腐乳炒虾,1235
8613,盘蟹蒸蛋,1235
8614,番茄炖牛腩,1235
8615,香烤牛排,1235
8616,避风塘炒蟹,1235
8617,爆炒双丝,1235
8618,西瓜胡萝卜沙拉,1235
8619,凉拌萝卜丝,1235
8620,拌土豆丝,1235
8621,谷稻小庄 ,1235
8622,纸杯蛋糕,1235
8623,葡萄奶酥(超酥香的饼干),1235
8624,核桃葡萄干土司,1235
8625,冰糖红豆薏米粥,1235
8626,桂圆肉红豆八宝饭,1235
8627,蒙古烤羊腿,1235
8628,清蒸海鱼,1150
8629,辣炒海带丝,1150
8630,重庆特色油烧兔,1150
8631,五香酱驴肉,1150
8632,葱油凉拌藕片,1150
8633,西瓜胡萝卜沙拉,1150
8634,白胡椒胡萝卜羊肉汤,1150
8635,黄花菜炒木耳,1150
8636,谷稻小庄 ,1150
8637,南瓜枸杞小饼干,1150
8638,五色糯米饭(七色),1150
8640,黄尾袋鼠西拉子红葡萄酒,1150
8641,海带结豆腐汤,1081
8642,清炒菊花菜,1081
8643,番茄炖牛腩,1081
8644,杭椒鸡珍,1081
8645,麻辣小龙虾,1081
8646,青炒扁豆,1081
8647,路易拉菲红酒干红,1081
8648,南瓜芝士包,1081
8649,黑米恋上葡萄,1081
8650,桂圆肉红豆八宝饭,1081
8651,快炒黄鳝,1081
8652,培根紫菜卷,1081
8653,意文柠檬汁 ,1081
8654,一品香酥藕,1081
8655,啤酒鸭,1084
8657,番茄炖秋葵,1084
8658,冰糖红豆薏米粥,1084
8659,香酥两吃大虾,1182
8660,麻辣小龙虾,1182
8661,党参黄芪炖牛尾,1182
8662,香烤牛排,1182
8663,拌土豆丝,1182
8664,凉拌萝卜丝,1182
8665,张裕葡萄酒张裕赤霞珠干红,1182
8666,农夫山泉NFC果汁100%橙汁,1182
8667,不加一滴油的酸奶蛋糕,1182
8668,蛋挞,1182
8669,桂圆肉红豆八宝饭,1182
8670,宝宝版牛肉肠粉,1182
8671,清蒸蝶鱼,1020
8672,剁椒鱼头,1020
8673,芹菜炒腰花,1020
8674,焖猪手,1020
8675,蒜香辣花甲,1020
8676,辣炒花蛤,1020
8677,蒜蓉生蚝,1020
8678,番茄蛋汤,1020
8679,番茄炖牛腩,1020
8680,照烧鸡腿,1020
8681,番茄甘蓝,1020
8682,西瓜胡萝卜沙拉,1020
8683,爆炒双丝,1020
8684,香菇鹌鹑蛋,1020
8685,38度剑南春 ,1020
8686,桂圆肉红豆八宝饭,1020
8687,五色糯米饭(七色),1020
8688,麻辣小龙虾,1161
8689,孜然羊排,1161
8690,酸辣藕丁,1161
8691,番茄甘蓝,1161
8692,五色糯米饭(七色),1161
8693,芝士烩波士顿龙虾,1607
8694,盘蟹蒸蛋,1607
8695,孜然羊排,1607
8696,独家薄荷鲜虾牛肉卷,1607
8697,爆炒双丝,1607
8698,凉拌菠菜,1607
8699,美妙绝伦之白莲花,1607
8700,黄花菜炒木耳,1607
8701,番茄有机花菜,1607
8702,蒜香辣花甲,1607
8704,五色糯米饭(七色),1607
8705,爆炒鸡翅,1607
8706,清爽拌凉面,1607
8707,爆炒双丝,1085
8708,番茄炖秋葵,1085
8709,爆炒鸡翅,1085
8710, 北冰洋汽水 ,1085
8712,香酥两吃大虾,1134
8713,油焖麻辣虾,1134
8714,香辣腐乳炒虾,1134
8715,清蒸海鱼,1134
8716,辣炒花蛤,1134
8717,冰镇花螺,1134
8718,水煮鱼,1134
8719,番茄蛋汤,1134
8720,番茄甘蓝,1134
8721,香辣爆羊肝,1134
8722,爆炒鸡翅,1134
8723,香菇鹌鹑蛋,1134
8724,西瓜胡萝卜沙拉,1134
8725,白斩鸡,1134
8726,金玉良缘,1134
8727,葡萄奶酥(超酥香的饼干),1134
8728,长城窖酿解百纳红酒干红葡萄酒,1134
8729,五彩藕苗,1134
8730,葱油凉拌藕片,1134
8731,番茄炖秋葵,1134
8732,紫薯面包卷,1134
8734,香菇鸡肉粥,1134
8735,葱姜炒蟹,1111
8736,麻辣小龙虾,1111
8737,花蛤蒸蛋,1111
8738,辣炒鱿鱼,1111
8739,香烤牛排,1111
8740,干锅田鸡,1111
8741,蒙古烤羊腿,1111
8742,芹菜炒腰花,1111
8743,木须豌豆,1111
8744,凉拌菠菜,1111
8745,黄花菜炒木耳,1111
8746,糖醋蕃茄溜青花,1111
8747,凉拌蒜蓉西兰花,1111
8748,爆炒双丝,1111
8749,西瓜胡萝卜沙拉,1111
8750,番茄甘蓝,1111
8751,桂圆肉红豆八宝饭,1111
8752,小米南瓜粥,1111
8753,宝宝版牛肉肠粉,1111
8754,53度茅台,1111
8755,蛋挞,1111
8756,香酥两吃大虾,1151
8757,盘蟹蒸蛋,1151
